丽 228,184,189,0,2,2,242,18,18,18,242,2,242,18,18,18,242,2,2,0,0,0,255,1,70,128,127,0,255,1,70,128,127,0,0,0,
良 232,137,175,0,0,0,252,36,36,36,37,38,36,36,36,252,0,0,0,0,0,0,255,129,65,33,3,5,9,17,41,69,66,128,128,0,
序 229,186,143,0,0,0,252,4,4,4,20,21,86,148,84,52,20,4,4,0,64,48,15,0,1,1,1,65,129,127,1,1,1,5,3,0,
升 229,141,135,0,128,128,132,132,132,254,130,131,130,128,255,128,128,128,128,0,0,128,64,32,24,7,0,0,0,0,255,0,0,0,0,0,
监 231,155,145,0,0,0,126,0,0,255,0,64,48,15,4,20,100,4,0,0,64,64,126,66,66,126,66,66,66,126,66,66,126,64,64,0,
临 228,184,180,0,0,248,0,0,255,64,32,24,15,24,104,8,8,8,8,0,0,31,0,0,255,0,0,127,33,33,63,33,33,127,0,0,
亮 228,186,174,0,0,4,4,116,84,84,85,86,84,84,84,116,4,4,0,0,132,131,65,33,29,5,5,5,5,5,125,129,129,133,227,0,
露 233,156,178,0,16,12,5,85,85,85,5,127,5,213,85,85,5,20,12,0,128,247,133,125,85,87,0,10,233,171,165,165,235,8,8,0,
永 230,176,184,0,0,64,64,72,72,200,9,250,196,0,128,64,32,16,0,0,32,32,16,8,6,65,128,127,0,3,4,8,16,32,32,0,
呼 229,145,188,0,0,252,4,4,252,0,4,20,100,4,254,2,67,50,0,0,0,15,4,4,15,0,1,1,65,129,127,1,1,1,1,0,
味 229,145,179,0,0,252,4,4,252,128,136,136,136,255,136,136,136,136,128,0,0,15,4,4,47,16,8,6,1,255,1,6,8,16,32,0,
野 233,135,142,0,0,254,146,146,254,146,146,254,0,66,74,210,106,70,192,0,64,196,68,68,63,36,36,36,0,64,128,127,0,1,0,0,
架 230,158,182,0,0,132,68,52,15,68,132,124,0,124,68,68,68,124,0,0,68,68,36,36,20,12,4,255,4,12,20,36,36,68,68,0,
域 229,159,159,0,32,32,255,32,32,8,200,72,72,200,8,255,8,9,202,0,16,48,31,8,8,32,103,36,20,151,80,39,56,70,241,0,
沙 230,178,153,0,16,96,2,140,0,128,96,24,0,255,0,0,136,16,96,0,4,4,126,1,0,128,128,64,64,35,16,12,3,0,0,0,
掉 230,142,137,0,16,16,16,255,144,80,0,240,80,80,95,84,84,244,4,0,2,66,129,127,0,0,8,11,9,9,255,9,9,11,8,0,
括 230,139,172,0,16,16,16,255,16,144,32,36,36,36,254,34,35,34,32,0,4,68,130,127,1,0,0,254,66,66,67,66,66,254,0,0,
舰 232,136,176,0,128,252,150,229,132,252,0,254,2,2,242,2,2,254,0,0,128,127,2,76,128,127,128,67,48,14,1,126,128,131,224,0,
鱼 233,177,188,0,64,32,240,40,36,39,36,228,36,52,44,32,224,0,0,0,64,64,79,73,73,73,73,79,73,73,73,73,79,64,64,0,
杂 230,157,130,0,0,128,132,68,36,28,7,196,4,4,60,64,64,64,112,0,2,66,34,18,10,66,130,127,2,2,10,18,34,66,2,0,
误 232,175,175,0,64,66,204,0,0,64,94,82,82,210,82,82,94,64,0,0,0,0,127,32,18,130,66,34,26,7,26,34,66,130,130,0,
湾 230,185,190,0,16,96,2,140,36,148,132,189,134,132,188,132,20,36,0,0,4,4,126,1,0,14,10,10,10,74,138,75,56,0,0,0,
吉 229,144,137,0,8,8,136,136,136,136,136,255,136,136,136,136,136,8,8,0,0,0,0,252,68,68,68,68,68,68,68,252,0,0,0,0,
减 229,135,143,0,0,2,12,192,0,248,8,72,72,72,8,255,8,9,138,0,2,2,127,128,64,63,0,30,146,94,32,23,56,70,241,0,
编 231,188,150,0,32,48,172,99,48,0,252,36,37,38,36,36,36,60,0,0,34,103,34,18,82,56,7,255,9,127,9,63,137,255,0,0,
楚 230,165,154,0,64,68,36,20,127,20,36,0,36,20,127,20,36,68,0,0,128,65,33,29,33,65,65,127,73,73,73,73,73,67,64,0,
肯 232,130,175,0,32,32,32,188,160,160,160,191,164,164,164,164,36,32,32,0,0,0,0,255,10,10,10,10,10,74,138,127,0,0,0,0,
测 230,181,139,0,16,96,2,140,0,254,2,242,2,254,0,248,0,255,0,0,4,4,126,1,128,71,48,15,16,39,0,71,128,127,0,0,
败 232,180,165,0,0,254,2,250,2,254,64,32,216,23,16,16,240,16,16,0,128,71,48,15,16,103,128,64,33,22,8,22,33,64,128,0,
屋 229,177,139,0,0,0,254,18,82,82,82,210,82,82,82,82,82,94,0,0,128,96,159,128,144,146,147,146,254,146,146,147,150,144,128,0,
跑 232,183,145,0,0,62,34,226,34,62,16,236,39,36,36,228,4,252,0,0,32,63,32,31,17,17,0,63,66,66,74,83,72,71,112,0,
梦 230,162,166,0,64,68,36,20,127,148,36,0,36,20,127,20,36,68,64,0,0,128,136,132,66,69,41,17,17,9,5,3,0,0,0,0,
散 230,149,163,0,32,164,191,164,164,191,164,32,128,112,143,8,8,248,8,0,0,255,10,10,74,138,127,0,128,64,51,12,51,64,128,0,
温 230,184,169,0,16,96,2,140,0,0,254,146,146,146,146,146,254,0,0,0,4,4,126,1,64,126,66,66,126,66,126,66,66,126,64,0,
困 229,155,176,0,0,254,2,34,34,34,162,254,162,34,34,34,2,254,0,0,0,255,64,72,68,66,65,127,64,65,66,76,64,255,0,0,
剑 229,137,145,0,64,32,80,76,67,68,72,16,32,0,248,0,0,255,0,0,0,68,216,65,70,32,56,39,32,0,15,64,128,127,0,0,
渐 230,184,144,0,32,194,12,128,8,200,184,207,136,136,0,252,68,196,66,0,4,4,126,1,8,24,8,255,4,132,96,31,0,255,0,0,
封 229,176,129,0,64,72,72,72,127,72,72,72,0,144,16,16,255,16,16,0,64,196,68,68,63,36,36,36,0,0,67,128,127,0,0,0,
救 230,149,145,0,144,16,16,255,16,18,148,32,216,23,16,16,240,16,16,0,16,73,132,127,4,9,144,64,33,22,8,22,33,64,128,0,
贵 232,180,181,0,64,64,64,94,82,82,82,127,82,82,82,94,64,64,64,0,0,128,128,159,65,65,33,29,1,33,33,95,64,128,0,0,
枪 230,158,170,0,16,16,208,255,144,80,32,144,140,131,140,144,32,64,64,0,4,3,0,255,0,1,0,63,64,68,72,71,64,112,0,0,
缺 231,188,186,0,80,72,71,252,68,68,64,8,8,8,255,8,8,248,0,0,0,62,32,31,16,126,129,65,49,13,3,13,49,65,129,0,
楼 230,165,188,0,16,144,255,144,16,0,144,82,52,16,127,16,52,82,144,0,6,1,255,0,1,130,130,90,86,35,34,82,78,130,2,0,
县 229,142,191,0,0,0,0,254,146,146,146,146,146,146,146,254,0,0,0,0,4,4,68,231,84,76,68,68,68,68,84,103,196,4,4,0,
尚 229,176,154,0,0,0,226,36,40,32,32,63,32,32,40,36,226,0,0,0,0,0,255,0,0,31,17,17,17,31,64,128,127,0,0,0,
毫 230,175,171,0,0,130,130,186,170,170,170,171,170,170,170,186,130,130,128,0,2,65,84,84,84,84,124,170,170,170,170,170,160,130,225,0,
移 231,167,187,0,36,36,164,254,35,34,0,16,8,148,103,36,148,12,0,0,8,6,1,255,1,6,0,137,137,68,74,51,18,10,6,0,
娘 229,168,152,0,16,16,240,31,16,240,0,252,36,37,38,36,36,252,0,0,64,34,21,8,22,97,0,255,65,33,7,9,17,41,68,0,
朋 230,156,139,0,0,0,254,34,34,34,254,0,0,254,34,34,34,254,0,0,128,96,31,2,66,130,127,128,96,31,2,66,130,127,0,0,
画 231,148,187,0,2,242,2,2,242,146,146,242,146,146,242,2,2,242,2,0,0,127,64,64,79,72,72,79,72,72,79,64,64,255,0,0,
班 231,143,173,0,132,132,252,132,132,0,248,0,255,0,132,132,252,132,132,0,16,48,31,8,136,66,33,24,7,0,32,32,63,32,32,0,
智 230,153,186,0,16,148,83,50,30,50,82,16,0,126,66,66,66,126,0,0,0,0,0,255,73,73,73,73,73,73,73,255,0,0,0,0,
亦 228,186,166,0,8,8,200,8,8,248,9,14,8,248,8,72,136,8,8,0,8,134,65,32,24,7,0,64,128,127,0,0,1,14,0,0,
耳 232,128,179,0,0,2,2,254,146,146,146,146,146,146,146,254,2,2,0,0,16,16,16,31,16,8,8,8,8,8,4,255,4,4,4,0,
恩 230,129,169,0,0,0,254,2,18,146,82,62,82,146,18,2,254,0,0,0,64,48,3,2,59,66,66,70,90,66,67,114,3,8,48,0,
短 231,159,173,0,144,136,135,252,132,132,128,2,242,18,18,18,18,242,2,0,128,96,24,7,8,48,0,64,69,89,65,65,81,77,64,0,
掌 230,142,140,0,0,16,12,5,118,84,84,87,212,212,246,133,20,12,0,0,0,16,21,21,21,85,149,127,20,20,20,20,20,16,0,0,
恐 230,129,144,0,128,130,130,126,66,66,128,126,18,34,2,254,0,0,192,0,64,49,0,0,58,65,64,68,88,64,64,112,1,9,49,0,
遗 233,129,151,0,64,64,66,204,32,32,174,170,170,191,170,170,174,32,32,0,0,64,32,31,32,64,103,80,72,70,72,80,103,64,64,0,
固 229,155,186,0,0,254,2,18,146,146,146,254,146,146,146,18,2,254,0,0,0,255,64,64,95,72,72,72,72,72,95,64,64,255,0,0,
席 229,184,173,0,0,0,252,36,36,36,252,37,38,36,252,36,36,36,4,0,64,48,15,0,124,4,5,5,255,5,37,68,60,0,0,0,
松 230,157,190,0,16,16,208,255,144,16,128,96,30,0,224,7,24,96,128,0,4,3,0,255,0,3,32,112,44,35,32,32,36,56,96,0,
秘 231,167,152,0,36,36,164,254,163,34,128,0,224,2,12,192,56,128,0,0,8,6,1,255,0,69,35,16,63,68,67,64,120,0,7,0,
谢 232,176,162,0,64,66,204,0,0,252,86,85,252,128,16,16,255,16,16,0,0,0,63,16,42,19,74,134,127,0,67,128,127,0,0,0,
鲁 233,178,129,0,16,8,252,170,171,170,170,250,170,170,174,168,248,0,0,0,2,2,2,250,170,170,170,170,170,170,170,250,2,2,2,0,
遇 233,129,135,0,64,64,66,204,0,128,190,170,170,254,170,170,190,128,0,0,0,128,64,63,64,191,128,136,136,135,132,142,160,191,128,0,
康 229,186,183,0,0,0,252,68,84,84,84,85,254,84,84,84,244,68,68,0,64,48,15,64,35,21,73,129,127,5,9,17,41,68,64,0,
虑 232,153,145,0,0,0,248,8,72,72,72,255,74,42,42,10,202,24,0,0,128,96,31,64,48,0,112,128,133,153,129,225,1,8,48,0,
幸 229,185,184,0,32,32,36,36,100,164,36,63,36,164,100,36,36,32,32,0,8,8,9,9,9,9,9,255,9,9,9,9,9,8,8,0,
均 229,157,135,0,32,32,32,255,32,32,32,16,76,139,8,8,8,248,0,0,16,48,16,15,8,8,0,16,16,9,68,130,64,63,0,0,
销 233,148,128,0,32,16,44,231,36,36,0,226,44,32,63,32,40,230,0,0,1,1,1,127,33,17,0,255,9,9,9,73,137,127,0,0,
钟 233,146,159,0,32,16,44,231,36,36,0,240,16,16,255,16,16,240,0,0,1,1,1,127,33,17,0,7,2,2,255,2,2,7,0,0,
诗 232,175,151,0,64,64,66,204,0,64,72,72,72,127,72,200,72,72,64,0,0,0,0,127,32,18,10,50,2,66,130,127,2,2,2,0,
藏 232,151,143,0,2,226,130,242,18,215,82,210,82,23,250,18,22,154,18,0,18,142,98,31,0,63,37,61,167,64,39,24,38,65,240,0,
赶 232,181,182,0,64,72,72,72,255,72,72,128,130,130,254,130,130,130,128,0,128,96,31,32,127,68,68,64,64,64,127,64,64,64,64,0,
剧 229,137,167,0,0,0,254,146,146,242,146,146,158,0,248,0,0,255,0,0,32,24,7,252,68,71,68,68,252,0,15,64,128,127,0,0,
票 231,165,168,0,0,2,122,74,74,126,74,74,74,126,74,74,122,2,0,0,4,68,37,21,5,69,133,125,5,5,5,21,37,68,4,0,
损 230,141,159,0,16,16,16,255,16,144,0,192,94,82,82,82,94,192,0,0,4,68,130,127,1,0,128,143,64,48,15,16,32,207,0,0,
忽 229,191,189,0,0,32,16,140,71,36,28,132,100,28,4,4,252,0,0,0,64,48,1,0,56,66,65,68,88,64,65,114,1,8,48,0,
巨 229,183,168,0,0,0,254,34,34,34,34,34,34,34,34,226,2,0,0,0,0,0,127,66,66,66,66,66,66,66,66,67,64,64,0,0,
炮 231,130,174,0,128,112,0,255,16,40,16,236,39,36,36,228,4,252,0,0,128,96,24,7,8,48,0,63,66,66,74,83,72,71,112,0,
旧 230,151,167,0,0,0,255,0,0,0,254,130,130,130,130,130,130,254,0,0,0,0,255,0,0,0,127,32,32,32,32,32,32,127,0,0,
端 231,171,175,0,200,8,9,14,232,8,64,94,80,80,223,80,80,94,64,0,32,111,32,28,19,16,0,254,2,127,2,126,130,254,0,0,
探 230,142,162,0,16,16,255,16,144,14,34,18,10,194,10,18,34,14,0,0,66,130,127,1,32,33,17,9,5,255,5,9,17,33,32,0,
湖 230,185,150,0,16,96,2,140,0,136,136,255,136,136,0,254,34,34,254,0,4,4,126,1,0,31,8,8,8,159,96,31,66,130,127,0,
录 229,189,149,0,128,128,130,146,146,146,146,146,146,146,146,254,128,128,128,0,64,64,34,36,16,72,128,127,4,8,24,36,34,64,64,0,
叶 229,143,182,0,0,252,4,4,252,0,64,64,64,64,255,64,64,64,64,0,0,15,4,4,15,0,0,0,0,0,255,0,0,0,0,0,
春 230,152,165,0,64,68,84,84,212,84,116,95,84,84,212,84,84,68,64,0,4,4,2,1,254,146,146,146,146,146,254,1,2,4,4,0,
乡 228,185,161,0,0,0,32,48,40,36,163,96,32,16,12,0,192,0,0,0,128,128,128,66,66,35,34,18,10,6,2,1,0,0,0,0,
附 233,153,132,0,0,254,2,34,218,70,32,248,7,144,16,16,255,16,16,0,0,255,8,16,8,7,0,255,0,0,67,128,127,0,0,0,
吸 229,144,184,0,0,252,4,4,252,2,2,254,2,2,98,90,70,192,0,0,0,15,4,4,79,48,142,129,70,40,16,40,70,129,128,0,
予 228,186,136,0,0,64,64,66,66,66,74,82,226,82,74,70,64,64,192,0,0,0,0,0,0,0,64,128,127,0,0,0,0,1,0,0,
礼 231,164,188,0,8,8,137,238,152,0,0,0,255,0,0,0,0,0,0,0,2,1,0,255,0,3,0,0,63,64,64,64,64,120,0,0,
港 230,184,175,0,16,96,2,140,32,36,164,127,36,36,36,127,164,36,32,0,4,4,126,1,2,1,63,73,73,73,73,79,64,113,2,0,
雨 233,155,168,0,2,226,34,34,34,34,34,254,34,34,34,34,34,226,2,0,0,255,0,0,9,18,0,127,0,9,18,64,128,127,0,0,
呀 229,145,128,0,0,252,4,4,252,0,194,186,130,130,130,254,130,130,128,0,0,15,4,4,15,32,16,8,4,66,129,127,0,0,0,0,
板 230,157,191,0,16,16,208,255,144,16,0,252,36,228,36,34,35,226,0,0,4,3,0,255,0,131,96,31,128,65,38,24,38,65,128,0,
庭 229,186,173,0,0,0,252,4,20,212,52,5,38,36,36,228,20,20,20,0,64,48,15,128,73,49,47,64,73,73,73,79,73,73,73,0,
妇 229,166,135,0,16,16,240,31,16,240,0,132,132,132,132,132,132,252,0,0,64,34,21,8,22,33,0,32,32,32,32,32,32,127,0,0,
归 229,189,146,0,0,252,0,0,255,0,4,132,132,132,132,132,132,252,0,0,0,135,64,48,15,0,32,32,32,32,32,32,32,127,0,0,
睛 231,157,155,0,0,252,36,36,252,0,68,84,84,84,127,84,84,84,68,0,0,63,17,17,63,0,0,255,21,21,21,85,149,127,0,0,
饭 233,165,173,0,64,48,207,8,40,24,0,252,36,228,36,34,35,226,0,0,0,0,127,32,16,128,96,31,128,65,38,24,38,65,128,0,
额 233,162,157,0,0,140,68,181,38,164,100,12,2,242,26,214,18,242,2,0,16,8,252,74,73,74,252,8,128,79,48,15,16,47,192,0,
含 229,144,171,0,64,64,32,32,144,136,148,227,132,136,144,32,32,64,64,0,0,0,0,252,68,68,68,68,70,69,68,252,0,0,0,0,
顺 233,161,186,0,0,254,0,252,0,255,0,242,18,26,214,18,18,242,2,0,64,63,0,63,0,255,128,79,32,24,7,16,32,79,128,0,
输 232,190,147,0,136,104,31,200,8,16,200,84,82,209,18,148,8,208,16,0,9,25,9,255,5,0,255,18,146,255,0,95,128,127,0,0,
摇 230,145,135,0,16,16,16,255,144,0,148,100,68,84,226,66,99,90,0,0,2,66,129,127,0,0,2,122,66,66,127,66,66,250,2,0,
招 230,139,155,0,16,16,16,255,16,16,130,98,30,2,2,66,130,126,0,0,4,68,130,127,1,1,0,254,66,66,66,66,66,254,0,0,
婚 229,169,154,0,16,240,31,16,240,0,254,74,42,10,30,41,73,137,232,0,130,101,24,22,97,0,0,255,73,73,73,73,73,255,0,0,
脱 232,132,177,0,0,254,34,34,254,0,0,241,22,16,16,24,20,243,0,0,128,127,2,130,255,128,64,33,25,7,1,63,65,65,112,0,
补 232,161,165,0,0,8,8,137,202,40,152,0,0,255,32,64,128,0,0,0,0,2,1,0,255,1,6,0,0,255,0,0,0,3,0,0,
谓 232,176,147,0,64,66,204,0,0,62,170,170,170,190,170,170,170,62,0,0,0,0,127,32,16,0,255,10,10,10,74,138,127,0,0,0,
督 231,157,163,0,8,72,40,8,255,10,42,72,2,142,82,34,82,142,0,0,0,0,0,255,85,85,85,85,85,85,85,255,0,0,1,0,
毒 230,175,146,0,0,32,34,170,170,170,170,191,170,170,170,170,34,32,0,0,4,4,60,39,36,36,45,54,36,164,164,127,36,36,4,0,
油 230,178,185,0,16,96,2,140,0,240,16,16,16,255,16,16,16,240,0,0,4,4,126,1,0,255,66,66,66,127,66,66,66,255,0,0,
疗 231,150,151,0,16,96,0,252,4,36,36,36,37,38,36,164,100,36,4,0,132,66,49,15,0,0,0,64,128,126,1,0,0,0,0,0,
旅 230,151,133,0,16,16,241,150,144,144,16,8,231,36,36,228,20,20,4,0,128,96,31,64,128,127,0,0,255,64,32,3,12,50,65,0,
泽 230,179,189,0,16,96,2,140,0,130,134,74,82,162,82,74,134,128,128,0,4,4,126,1,0,16,18,18,18,255,18,18,18,16,0,0,
材 230,157,144,0,16,16,16,208,255,144,16,0,16,16,16,208,255,16,16,0,8,4,3,0,255,0,3,0,8,4,67,128,127,0,0,0,
灭 231,129,173,0,2,2,130,114,2,2,2,254,2,2,130,66,50,2,2,0,128,129,64,32,16,12,3,0,3,12,16,32,64,128,128,0,
逐 233,128,144,0,64,64,66,204,0,32,34,146,74,54,226,66,162,18,0,0,0,64,32,31,32,73,73,68,82,97,95,64,65,70,64,0,
莫 232,142,171,0,4,4,4,228,175,164,164,164,164,164,175,228,4,4,4,0,128,136,136,75,74,42,26,14,26,42,74,75,136,136,128,0,
笔 231,172,148,0,16,8,68,71,76,84,68,212,40,39,36,44,52,4,4,0,0,16,18,18,18,18,18,127,137,137,137,137,137,136,240,0,
亡 228,186,161,0,16,16,16,240,16,16,17,22,16,16,16,16,16,16,16,0,0,0,0,127,64,64,64,64,64,64,64,64,64,64,0,0,
鲜 233,178,156,0,64,32,248,39,228,52,236,0,9,138,140,248,140,138,9,0,0,64,207,73,47,41,47,0,8,8,8,255,8,8,8,0,
词 232,175,141,0,64,64,66,204,0,16,146,146,146,146,146,18,2,254,0,0,0,0,0,127,32,16,15,8,8,8,15,64,128,127,0,0,
圣 229,156,163,0,0,0,2,130,134,74,82,34,82,74,134,130,0,0,0,0,1,65,65,68,68,68,68,127,68,68,68,68,65,65,1,0,
择 230,139,169,0,16,16,255,16,0,130,134,74,82,162,82,74,134,128,128,0,66,130,127,1,0,16,18,18,18,255,18,18,18,16,0,0,
寻 229,175,187,0,0,0,130,146,146,146,146,146,146,146,146,146,254,0,0,0,4,4,4,4,12,52,4,4,68,132,127,4,4,4,4,0,
厂 229,142,130,0,0,0,254,2,2,2,2,2,2,2,2,2,2,2,2,0,128,96,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
睡 231,157,161,0,252,36,36,252,0,32,228,36,36,254,34,35,226,32,0,0,63,17,17,63,0,73,79,73,73,127,73,73,79,73,1,0,
博 229,141,154,0,32,32,255,32,36,244,84,84,84,255,84,85,86,244,4,0,0,0,255,0,8,11,25,105,9,11,73,137,125,11,8,0,
勒 229,139,146,0,4,196,95,84,244,84,95,196,20,16,255,16,16,240,0,0,8,11,10,10,255,10,138,75,40,24,71,128,64,63,0,0,
烟 231,131,159,0,128,112,0,255,16,8,254,66,66,66,250,66,66,66,254,0,128,96,24,7,8,16,255,80,72,70,65,66,76,64,255,0,
授 230,142,136,0,16,16,16,255,16,208,74,114,70,90,66,97,81,77,192,0,4,68,130,127,1,128,130,78,82,34,82,74,134,128,128,0,
诺 232,175,186,0,64,66,204,0,0,68,68,95,196,116,68,68,95,68,68,0,0,0,127,32,24,4,2,255,66,66,66,66,66,254,0,0,
伦 228,188,166,0,0,128,96,248,7,64,32,144,12,3,12,144,32,64,64,0,1,0,0,255,0,0,0,63,68,66,65,64,64,112,0,0,
岸 229,178,184,0,0,0,238,40,168,168,168,175,168,168,168,168,174,32,0,0,64,48,15,4,4,4,4,4,255,4,4,4,4,4,4,0,
奥 229,165,165,0,0,0,252,4,84,230,69,244,68,228,84,4,252,0,0,0,136,136,75,72,41,40,24,13,24,40,41,72,75,136,136,0,
唐 229,148,144,0,0,0,252,68,84,84,84,85,254,84,84,84,244,68,68,0,64,48,15,0,253,69,69,69,71,69,69,69,253,0,0,0,
卖 229,141,150,0,0,32,36,36,36,100,164,63,164,36,36,36,164,96,0,0,8,136,136,73,78,40,25,12,11,24,40,72,136,8,8,0,
俄 228,191,132,0,128,96,248,7,32,36,36,254,34,32,255,32,33,166,32,0,0,0,255,0,4,68,130,127,129,64,39,24,38,65,240,0,
炸 231,130,184,0,128,112,0,255,16,72,48,15,248,136,136,136,136,8,8,0,128,96,24,7,8,48,0,0,255,8,8,8,8,8,0,0,
载 232,189,189,0,144,148,148,244,159,148,148,148,16,16,255,16,18,212,16,0,32,38,37,36,254,20,20,20,128,64,39,24,38,65,240,0,
洛 230,180,155,0,16,96,2,140,0,16,8,20,167,68,164,20,12,0,0,0,4,4,126,1,2,2,253,69,68,68,68,69,253,2,2,0,
健 229,129,165,0,128,96,248,7,8,200,56,16,84,84,255,84,84,124,16,0,0,0,255,128,73,49,47,72,73,73,127,73,73,73,72,0,
堂 229,160,130,0,32,24,8,234,44,40,40,47,40,40,44,234,8,40,24,0,64,64,72,73,73,73,73,127,73,73,73,73,72,64,64,0,
旁 230,151,129,0,128,96,36,36,44,52,101,166,36,52,44,36,36,160,96,0,0,0,129,65,49,15,9,9,9,73,137,121,1,0,0,0,
宫 229,174,171,0,16,12,4,228,36,36,37,38,36,36,36,228,4,20,12,0,0,0,252,69,69,69,69,69,69,69,69,69,252,0,0,0,
喝 229,150,157,0,0,252,4,4,252,0,190,234,170,170,170,170,190,128,0,0,0,15,4,4,15,1,30,16,20,19,84,144,64,63,0,0,
借 229,128,159,0,0,128,96,248,71,72,72,127,72,72,72,127,72,72,64,0,1,0,0,255,0,0,255,73,73,73,73,73,255,0,0,0,
君 229,144,155,0,16,16,146,146,146,254,146,146,146,146,146,146,254,16,16,0,64,32,16,12,255,68,68,68,68,68,68,68,252,0,0,0,
禁 231,166,129,0,64,68,36,20,127,20,36,0,36,20,127,20,36,68,64,0,8,136,73,41,9,73,137,121,9,9,9,41,73,136,8,0,
阴 233,152,180,0,0,254,2,34,218,6,0,254,34,34,34,34,34,254,0,0,0,255,8,16,136,71,48,15,2,2,2,66,130,127,0,0,
园 229,155,173,0,0,254,2,66,74,202,74,74,202,74,74,66,2,254,0,0,0,255,64,80,76,67,64,64,79,80,80,92,64,255,0,0,
谋 232,176,139,0,64,66,204,0,4,4,255,36,36,36,36,36,255,4,4,0,0,0,127,32,84,68,37,21,13,255,13,21,37,68,68,0,
宋 229,174,139,0,16,140,132,132,132,132,133,246,132,132,132,132,132,148,12,0,32,32,16,8,4,2,1,255,1,2,4,8,16,32,32,0,
避 233,129,191,0,64,66,204,0,128,126,34,34,62,0,84,101,198,100,84,0,64,32,31,34,65,95,73,73,95,64,66,66,95,66,66,0,
抓 230,138,147,0,16,16,16,255,16,144,0,252,4,252,4,254,3,2,0,0,4,68,130,127,1,128,96,31,0,127,0,1,14,48,64,0,
荣 232,141,163,0,132,100,36,36,47,36,36,164,36,36,47,36,36,164,100,0,64,66,34,34,18,10,6,255,6,10,18,34,34,66,64,0,
姑 229,167,145,0,16,16,240,31,16,240,0,16,16,16,255,16,16,16,16,0,64,34,21,8,22,97,0,255,65,65,65,65,65,255,0,0,
孙 229,173,153,0,0,2,2,2,242,138,70,0,224,0,255,0,32,192,0,0,2,2,65,129,127,0,4,3,64,128,127,0,0,0,7,0,
逃 233,128,131,0,64,64,66,204,0,4,136,80,255,0,255,80,136,4,0,0,0,64,32,31,32,81,72,70,65,64,79,80,80,93,64,0,
牙 231,137,153,0,0,0,194,178,130,130,130,130,130,254,130,130,130,130,128,0,0,32,32,16,8,4,2,65,128,127,0,0,0,0,0,0,
束 230,157,159,0,4,4,228,36,36,36,36,255,36,36,36,36,228,4,4,0,64,64,39,34,18,10,6,255,6,10,18,34,39,64,64,0,
跳 232,183,179,0,0,62,34,226,34,62,0,8,16,255,0,255,160,16,8,0,64,126,64,63,34,34,128,66,49,15,0,127,128,129,242,0,
顶 233,161,182,0,4,4,4,252,4,4,4,242,18,26,214,18,18,242,2,0,0,32,64,63,0,0,128,79,32,24,7,16,32,79,128,0,
玉 231,142,137,0,0,2,130,130,130,130,130,254,130,130,130,130,130,2,0,0,64,64,64,64,64,64,64,127,64,64,68,88,64,64,64,0,
镇 233,149,135,0,64,56,231,36,36,0,4,244,84,84,95,84,84,244,4,0,1,1,63,17,9,16,144,95,53,21,21,21,53,95,144,0,
雪 233,155,170,0,16,12,5,85,85,85,5,127,5,85,85,85,5,20,12,0,0,0,65,73,73,73,73,73,73,73,73,73,255,0,0,0,
午 229,141,136,0,0,64,32,24,15,8,8,248,8,8,8,8,8,0,0,0,2,2,2,2,2,2,2,255,2,2,2,2,2,2,2,0,
练 231,187,131,0,32,48,172,99,48,4,164,100,60,39,228,4,4,4,0,0,34,103,34,18,18,32,17,13,65,129,127,1,5,9,48,0,
迫 232,191,171,0,64,64,66,204,0,0,248,136,140,139,136,136,248,0,0,0,0,64,32,31,32,64,95,72,72,72,72,72,95,64,64,0,
爷 231,136,183,0,128,128,72,68,38,41,16,16,40,37,66,68,136,128,128,0,0,0,0,1,1,1,255,1,1,17,33,31,0,0,0,0,
篇 231,175,135,0,8,4,227,162,166,170,162,170,180,163,162,166,170,226,2,0,128,96,31,0,254,18,18,126,18,18,126,18,146,254,0,0,
肉 232,130,137,0,0,248,8,8,136,72,40,159,40,72,136,8,8,248,0,0,0,255,0,1,32,16,12,3,4,24,0,64,128,127,0,0,
嘴 229,152,180,0,252,4,4,252,0,32,190,96,95,84,64,223,36,34,56,0,15,4,4,15,130,97,31,21,21,127,21,85,149,127,0,0,
馆 233,166,134,0,64,48,143,40,24,16,12,228,36,37,38,36,228,20,12,0,0,0,127,32,16,0,0,255,73,73,73,73,73,248,0,0,
遍 233,129,141,0,64,64,66,204,0,0,252,164,165,166,164,164,164,188,0,0,0,128,64,63,72,134,129,191,132,159,132,143,164,191,128,0,
凡 229,135,161,0,0,0,0,0,254,2,34,66,130,2,254,0,0,0,0,0,128,64,48,12,3,0,0,0,1,0,63,64,64,64,120,0,
础 231,161,128,0,4,132,228,92,68,196,0,124,64,64,255,64,64,124,0,0,2,1,127,16,16,63,0,126,64,64,127,64,64,254,0,0,
洞 230,180,158,0,16,96,2,140,0,254,2,146,146,146,146,146,2,254,0,0,4,4,126,1,0,255,0,15,8,8,8,79,128,127,0,0,
卷 229,141,183,0,0,64,72,74,204,72,120,79,72,72,204,74,72,64,0,0,4,4,2,1,126,130,130,130,146,162,158,129,242,4,4,0,
坦 229,157,166,0,32,32,32,255,32,32,0,252,68,68,68,68,68,252,0,0,16,48,16,15,8,8,64,79,68,68,68,68,68,79,64,0,
牛 231,137,155,0,0,64,32,30,16,16,16,255,16,16,16,16,16,0,0,0,2,2,2,2,2,2,2,255,2,2,2,2,2,2,2,0,
